Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating
WRLD,World Acceptance Corporation,113.21,USD,0.6848096762717859,16509,0.5277408382988518,650909037.3805585,USD,7.795865526312165,14.5218,USD,54.06601101244469,0,Finance,Neutral
KROS,"Keros Therapeutics, Inc.",16.065,USD,1.4845230574857942,306027,0.23729030931397052,650751569.7612131,USD,,-5.2063,USD,-5.264966942315852,0,Health technology,Strong buy
PHAR,Pharming Group N.V.,9.99,USD,-0.7451564828613939,1434,0.2127028390044202,649564960.5888,USD,,-0.2585,USD,23.746312684365783,0,Health technology,Strong buy
ESQ,"Esquire Financial Holdings, Inc.",77.775,USD,-2.16981132075471,22525,0.3207894339579649,647189666.1103774,USD,15.682973060170996,4.9592,USD,2.517881506594459,0.754717,Finance,Buy
TRDA,"Entrada Therapeutics, Inc.",17.29,USD,0,97860,0.8179012216699527,646991407,USD,10.848287112561174,1.5938,USD,,0,Health technology,Strong buy
RMR,The RMR Group Inc.,20.2,USD,-2.13178294573644,36194,0.34221927221910203,643281103.3624032,USD,14.875911333677,1.3579,USD,-60.40415232985361,8.47868,Finance,Neutral
GPRE,"Green Plains, Inc.",9.88,USD,4.2194092827004255,529110,0.37964645544917625,638753668.4050634,USD,,-0.3971,USD,83.49611404347283,0,Process industries,Buy
SERV,Serve Robotics Inc.,14.3566,USD,6.345185185185187,6740523,0.5963929396837199,635971464.7418222,USD,,-0.8699,USD,-28.512335647806186,0,Producer manufacturing,Strong buy
AMRK,"A-Mark Precious Metals, Inc.",27.395,USD,-0.01824817518247812,98162,0.3257380225025436,635127291.7058395,USD,11.621839470558289,2.3572,USD,-55.42444356195987,2.91971,Finance,Buy
SMBC,"Southern Missouri Bancorp, Inc.",56.25,USD,-1.952239846609722,40738,1.0391763727545904,634340649.838766,USD,12.888074235307597,4.3645,USD,8.767164253495151,1.5339,Finance,Buy
IMXI,"International Money Express, Inc.",20.385,USD,-2.136341814690335,63135,0.3999624965869994,633946133.4066252,USD,11.321226257914029,1.8006,USD,20.85374857372978,0,Commercial services,Buy
SKYT,"SkyWater Technology, Inc.",13.2992,USD,-3.628985507246376,604305,0.2357997570537316,633786609.6677102,USD,,-0.3495,USD,33.27605956471937,0,Producer manufacturing,Strong buy
ITRN,Ituran Location and Control Ltd.,31.46,USD,0.995184590690216,90284,1.0753792187527917,632613267.5967897,USD,12.083269319403902,2.6036,USD,14.736471002996652,5.00803,Communications,Buy
FSBC,Five Star Bancorp,29.56,USD,-1.7613825191093426,24647,0.4495740838699086,630192074.3529412,USD,13.016865559910167,2.2709,USD,-22.288002190130722,2.65869,Finance,Buy
BYRN,"Byrna Technologies, Inc.",27.917,USD,-3.0996181881291123,236922,0.3958005931612877,627547139.3285317,USD,296.0445387062567,0.0943,USD,,0,Electronic technology,Strong buy
NCMI,"National CineMedia, Inc.",6.565,USD,-1.129518072289146,477506,0.6570993289139199,623117469.3524096,USD,,-0.2415,USD,-100.75773026057763,0,Commercial services,Buy
TRST,TrustCo Bank Corp NY,32.74,USD,-1.7111978384869417,41792,0.2872618294795304,622401608.6292405,USD,13.145954627584823,2.4905,USD,-32.001856604597826,4.32303,Finance,
CGNT,Cognyte Software Ltd.,8.62,USD,-0.34682080924856806,159438,0.7650462013280992,619734581.1098264,USD,,,,,0,Technology services,Neutral
CRML,Critical Metals Corp.,6.93,USD,2.061855670103088,38629,1.2515997757883857,619470048.4329897,USD,,-1.9703,USD,-8143.933054393306,0,Non-energy minerals,
LIND,Lindblad Expeditions Holdings Inc.,11.335,USD,-4.426644182124777,132805,0.42489972200190623,617801284.0657673,USD,,-0.772,USD,25.01214181641574,0,Consumer services,Buy
PLPC,Preformed Line Products Company,125.21,USD,-2.018937319039058,3049,0.2657729119087882,613228044.3073009,USD,18.79324577861163,6.6625,USD,-54.58511414217841,0.626027,Producer manufacturing,
SSYS,"Stratasys, Ltd.",8.69,USD,-2.249718785151868,242900,0.42718688379742936,612123644.9651293,USD,,-1.3241,USD,17.82411717246943,0,Electronic technology,Buy
ACIC,American Coastal Insurance Corporation,12.695,USD,-5.6835066864784585,225841,1.4255379987135877,611961967.5772659,USD,7.2106100193115985,1.7606,USD,,0,Finance,Buy
CAC,Camden National Corporation,41.975,USD,-1.7898923724847928,29119,0.42594616101376326,611878751.7524567,USD,13.125390869293309,3.198,USD,-6.9022735873773655,3.93074,Finance,Neutral
SPTN,SpartanNash Company,18.12,USD,-1.091703056768555,96075,0.24284028729844823,611638880.9737991,USD,13.63944298080542,1.3285,USD,47.16960230419853,4.74891,Distribution services,Neutral
MBX,"MBX Biosciences, Inc.",18.18,USD,-1.3564839934888768,223079,0.4756401757838194,607528695.008139,USD,,,,,0,Health technology,Strong buy
CCBG,Capital City Bank Group,35.77,USD,-2.4010914051841623,10398,0.30200494337770367,606103628.948704,USD,11.780397839546833,3.0364,USD,-3.9205138752650033,2.40109,Finance,Buy
MLYS,"Mineralys Therapeutics, Inc.",12.175,USD,-1.0966693744922809,115625,0.5163072119017548,605933567.4370431,USD,,-3.272,USD,-136.8440101339124,0,Health technology,Strong buy
OUST,"Ouster, Inc.",12.15,USD,-0.572831423895256,1336838,0.5518053424119408,604713305.0327332,USD,,-2.567,USD,79.30472919589158,0,Electronic technology,Strong buy
THRY,"Thryv Holdings, Inc.",14.36,USD,-2.9729729729729817,192958,0.209190197013328,603763661.772973,USD,,-9.665,USD,-518.4412592782186,0,Commercial services,Strong buy
KRT,Karat Packaging Inc.,29.94,USD,-1.0575016523463325,21432,0.5645734878060346,599521710.3291475,USD,21.295966996230174,1.4059,USD,-15.261286239527461,4.62657,Process industries,Buy
GRAL,"GRAIL, Inc.",17.775,USD,-0.4201680672269066,319584,0.25787367027231806,597253749.9831932,USD,,-67.9331,USD,,0,Health technology,Neutral
STOK,"Stoke Therapeutics, Inc.",11.275,USD,2.2212148685403537,211270,0.2725500122495838,597202641.8472348,USD,,-2.0998,USD,13.542224235187547,0,Health technology,Strong buy
SCHL,Scholastic Corporation,21.17,USD,-0.7501172058133925,143852,0.2854878151882566,594901269.5738398,USD,,-0.1846,USD,-110.30651554910389,3.75059,Consumer services,
VREX,Varex Imaging Corporation,14.42,USD,-1.1651816312542833,158372,0.2679782777388787,594551012.0932145,USD,,-1.1669,USD,-217.8925035360679,0,Health technology,Strong buy
WEST,Westrock Coffee Company,6.295,USD,-1.9470404984423675,148205,0.3847044391110253,592914210.1051402,USD,,-0.8546,USD,-9.62031811185224,0,Consumer non-durables,Strong buy
MOFG,"MidWestOne Financial Group, Inc.",28.5,USD,-2.129120879120882,44099,0.20809788089264217,592085223.5233517,USD,,-4.6634,USD,-314.46835908756435,3.33104,Finance,Buy
FLX,BingEx Limited,7.91,USD,-4.813477737665467,6811,0.6272852024793008,590175479,USD,119.48640483383687,0.0662,USD,,0,Transportation,
ZJK,"ZJK Industrial Co., Ltd.",9.6,USD,2.6737967914438503,50035,0.20085875296159778,589260000,USD,,,,,0,Producer manufacturing,
CCRN,"Cross Country Healthcare, Inc.",18.155,USD,-0.027533039647571613,543651,1.1688269806007112,585996071.0346917,USD,,-0.0569,USD,-102.0170152428217,0,Commercial services,Neutral
DOGZ,Dogness (International) Corporation,45.89,USD,0.8793141349747167,30102,0.16758992745675522,584209919.4073423,USD,,-0.5546,USD,-205.56473829201104,0,Consumer non-durables,
HTBI,"HomeTrust Bancshares, Inc.",33.24,USD,-1.306413301662701,16084,0.47678899626489596,582694629.0320666,USD,10.494743156631833,3.1673,USD,23.250836640983742,1.3361,Finance,Buy
MGIC,Magic Software Enterprises Ltd.,11.86,USD,-1.41313383208645,8141,0.18793356187310273,582317734.4771405,USD,16.825081571854163,0.7049,USD,-9.314293065740387,3.65752,Technology services,Buy
SBC,SBC Medical Group Holdings Incorporated,5.6475,USD,1.573741007194251,61737,1.3663525422828535,581810035.038669,USD,,-0.128,USD,-260,0,Commercial services,
LEGH,Legacy Housing Corporation,24,USD,-2.7552674230145855,45876,0.5402725387368439,579799446.0291734,USD,10.995052226498077,2.1828,USD,-18.93939393939395,0,Consumer durables,Buy
ANNX,"Annexon, Inc.",5.43,USD,5.847953216374266,627669,0.4030350675163633,578802749.4561403,USD,,-1.0382,USD,45.28878583473862,0,Health technology,Strong buy
LYTS,LSI Industries Inc.,19.37,USD,-0.257466529351188,52126,0.3391100751329904,577968145.291967,USD,24.79201331114809,0.7813,USD,-15.889762084185591,1.02987,Producer manufacturing,Strong buy
WASH,"Washington Trust Bancorp, Inc.",29.96,USD,-4.4338118022328565,167394,0.593292155822393,577130930.7406698,USD,11.224336879964035,2.6692,USD,-11.404673393520975,7.14514,Finance,Neutral
ORIC,"Oric Pharmaceuticals, Inc.",8.16,USD,1.1152416356877306,135282,0.3755787472435154,575826335.7620819,USD,,-1.8087,USD,9.397385162550718,0,Health technology,Strong buy
SIBN,"SI-BONE, Inc.",13.725,USD,-2.1041369472182594,141056,0.4458502291424141,575601525.7863766,USD,,-0.911,USD,23.219553308048887,0,Health technology,Strong buy
CLMB,"Climb Global Solutions, Inc.",124.905,USD,-1.4556213017751471,19924,0.6689834634432973,575411113.3262721,USD,33.845007451564825,3.6905,USD,39.802257746799,0.536489,Distribution services,Strong buy
FRPH,"FRP Holdings, Inc.",30.01,USD,-2.024159320927187,8002,0.31475188017244093,571104500.6183481,USD,74.91263105341987,0.4006,USD,46.25775830595109,0,Finance,
SRDX,"Surmodics, Inc.",39.625,USD,0.06313131313130954,43855,0.2933087744502007,566405572.673611,USD,,-0.8145,USD,-596.1538461538462,0,Health technology,Neutral
HTBK,Heritage Commerce Corp,9.22,USD,-1.705756929637528,191073,0.5267671938942612,565217056.066098,USD,13.107762297412568,0.7034,USD,-40.01364489169367,5.54371,Finance,Buy
FLGT,"Fulgent Genetics, Inc.",18.365,USD,-0.5684894423389303,122077,0.391033554501641,561726763.9596643,USD,,-5.5277,USD,-158.64214860565227,0,Health services,Neutral
RSVR,"Reservoir Media, Inc..",8.58,USD,-5.193370165745863,27213,0.5309687892670668,559609551.5270717,USD,,-0.0056,USD,72.13930348258705,0,Commercial services,Strong buy
ATEX,Anterix Inc.,30.025,USD,-2.1030322791001077,45956,0.5190780028892887,559013584.259048,USD,,-2.0184,USD,-611.764705882353,0,Communications,Strong buy
OMER,Omeros Corporation,9.645,USD,-2.3785425101214694,314040,0.20795625369629925,558925446.1336031,USD,,-2.301,USD,-817.7167810355583,0,Health technology,Buy
SLP,"Simulations Plus, Inc.",27.75,USD,-0.5019720329867357,145404,0.8966749322116365,557372421.0290426,USD,56.65577786851776,0.4898,USD,0.6162695152013152,0.860523,Technology services,Strong buy
SPFI,"South Plains Financial, Inc.",33.9,USD,-2.4460431654676302,34858,0.8450075996868008,555609405.7122302,USD,13.222560262110928,2.5638,USD,-31.121379829133307,1.61151,Finance,Strong buy
ATRO,Astronics Corporation,15.715,USD,-1.5350877192982517,96360,0.3071579664077054,554725127.0767543,USD,,-0.1812,USD,85.23949169110459,0,Electronic technology,Buy
METC,"Ramaco Resources, Inc.",10.55,USD,2.8265107212475726,176186,0.4095697223491736,552877716.5204679,USD,15.289855072463771,0.69,USD,-51.996660637261726,5.36062,Energy minerals,Strong buy
NYMT,"New York Mortgage Trust, Inc.",6.11,USD,0.8250825082508368,317132,0.2693795916155377,548911431,USD,,-0.3332,USD,82.0357990079793,13.2013,Finance,Buy
PGC,Peapack-Gladstone Financial Corporation,31.06,USD,-3.088923556942273,18717,0.19575810377051633,546199596.3163806,USD,17.109177040872535,1.8154,USD,-45.60925188003716,0.624025,Finance,Strong buy
SENEB,Seneca Foods Corp.,79.41,USD,-0.4887218045112789,340,0.09049051180368882,546150735.6727914,USD,13.61205389283143,5.8338,USD,23.315295510273096,0,Consumer non-durables,
MPB,Mid Penn Bancorp,28.1,USD,-2.565880721220522,29243,0.3929945558904835,545946136.7753121,USD,9.664327968083644,2.9076,USD,14.095118505729085,2.77393,Finance,Strong buy
KIDS,OrthoPediatrics Corp.,22.51,USD,-2.8904227782571104,67146,0.23956099393587374,545100698.5008628,USD,,-1.2382,USD,-27.16442436068604,0,Health technology,Strong buy
HIFS,Hingham Institution for Savings,249.97,USD,-1.6408278901392885,4686,0.6697155923967415,544997073.8117572,USD,23.67857684146711,10.5568,USD,-27.59595072837507,0.991579,Finance,
CASS,"Cass Information Systems, Inc",40.13,USD,-1.906624297237825,12991,0.28026354394988,544533813.6702518,USD,24.063080889848298,1.6677,USD,-25.445929634762393,2.95771,Commercial services,Strong buy
MNMD,Mind Medicine (MindMed) Inc.,7.395,USD,6.249999999999995,856802,0.7146586762096616,542287835.4375001,USD,,-2.0852,USD,-4.931561996779381,0,Health technology,Strong buy
HAIN,"The Hain Celestial Group, Inc.",6.01,USD,-2.2764227642276516,530114,0.330579635909292,542066729.606504,USD,,-0.9387,USD,37.282020444978954,0,Consumer non-durables,Buy
THFF,First Financial Corporation Indiana,45.79,USD,-0.8659883091578233,24841,0.48032468951275303,540702216.6057588,USD,12.432124239791486,3.6832,USD,-31.742031134173466,3.89695,Finance,Neutral
GAMB,Gambling.com Group Limited,14.575,USD,3.5156249999999947,186509,0.6750721459851796,538153561.40625,USD,18.68829337094499,0.7799,USD,313.0826271186441,0,Technology services,Strong buy
METCB,"Ramaco Resources, Inc.",9.82,USD,-0.6072874493927175,13666,0.17882542602874346,534414866.0526315,USD,14.231884057971016,0.69,USD,-46.623346484103045,9.51619,Energy minerals,
SENEA,Seneca Foods Corp.,77.48,USD,-2.2457734039868797,7979,0.3660545113385603,534221585.2596517,USD,13.281223216428401,5.8338,USD,23.315295510273096,0,Consumer non-durables,
WLDN,"Willdan Group, Inc.",37.75,USD,-0.8926227356261575,64745,0.45562599049128366,533213675.702284,USD,23.09716103768967,1.6344,USD,805.4847645429364,0,Commercial services,Strong buy
EYPT,"EyePoint Pharmaceuticals, Inc.",7.792257,USD,4.594053691275168,649443,0.6808977525781007,531829552.1545127,USD,,-2.0064,USD,24.763761811909394,0,Health technology,Strong buy
VINP,Vinci Partners Investments Ltd.,9.94,USD,-1.2909632571996106,59185,0.5512319244173809,525533868.631579,USD,15.624017604526879,0.6362,USD,-12.932804160394145,0.00695134,Finance,Strong buy
BCAL,California BanCorp,16.25,USD,-1.7533252720677097,42836,0.6071042363789172,522684331.0157195,USD,,-0.0861,USD,-105.33457249070632,0,Finance,Buy
FISI,"Financial Institutions, Inc.",26.785,USD,-1.8504946866984209,69665,0.5483140513690732,521628093.4203005,USD,8.426400729858118,3.1787,USD,-4.036348267117489,4.39722,Finance,Buy
FMNB,Farmers National Banc Corp.,13.867,USD,-2.4824191279887464,52417,0.4482579623363085,521229066.92770743,USD,11.27306723030648,1.2301,USD,-7.919754472640175,4.782,Finance,Neutral
TREE,"LendingTree, Inc.",38.98,USD,0.593548387096766,98199,0.38984642197136465,520852078.7814194,USD,,-2.7116,USD,75.80764598295936,0,Finance,Buy
SHBI,"Shore Bancshares, Inc.",15.61,USD,-1.514195583596216,57716,0.5929587941102741,520230963.9053627,USD,12.639676113360322,1.235,USD,63.100898045430554,3.02839,Finance,Buy
DDI,"DoubleDown Interactive Co., Ltd. - American Depository Shares",10.75,USD,2.9693486590038365,20591,0.47443607290154605,517337885,USD,4.7008920762637745,2.2868,USD,,0,Technology services,Strong buy
HONE,"HarborOne Bancorp, Inc.",11.73,USD,-0.8453085376162269,73546,0.34755347794486624,516724744.46322906,USD,42.54624591947769,0.2757,USD,-62.692828146143434,2.70499,Finance,Neutral
TRML,"Tourmaline Bio, Inc.",20.09,USD,-0.9368836291913276,46930,0.21462554405265918,515160025.1918145,USD,,-2.8218,USD,81.16137474297007,0,Health technology,Strong buy
CCNE,CNB Financial Corporation,24.42,USD,-1.7699115044247697,16890,0.3266065406392129,512666633.3628319,USD,10.43768165498376,2.3396,USD,-11.207256442369735,2.85599,Finance,Buy
MSBI,"Midland States Bancorp, Inc.",23.85,USD,-2.2540983606557266,20794,0.2753731788672339,510425374.2418033,USD,11.93633952254642,1.9981,USD,-46.49188581222216,5.08197,Finance,Neutral
DGICB,"Donegal Group, Inc.",13.9,USD,-1.4883061658398236,1799,1.2990107588995594,509093449.12119067,USD,20.48938679245283,0.6784,USD,146.4220849981838,4.37633,Finance,Neutral
ATXS,"Astria Therapeutics, Inc.",9.01,USD,0.7829977628635378,141943,0.3489115242593342,508472292.1666667,USD,,-2.0933,USD,4.897551224387792,0,Health technology,Strong buy
DGICA,"Donegal Group, Inc.",15.21,USD,-1.6806722689075615,22284,0.21911533768030578,508099330.3613445,USD,20.177765985672593,0.7538,USD,146.4203988231448,4.44409,Finance,Neutral
PHAT,"Phathom Pharmaceuticals, Inc.",7.43,USD,-8.497536945812803,618706,0.5911890467023352,508043929.19088674,USD,,-5.6939,USD,-48.60759493670886,0,Health technology,Strong buy
RICK,"RCI Hospitality Holdings, Inc.",56.83,USD,-1.1136244997389952,61832,0.41628205568426413,505786989.1224987,USD,179.10494799873933,0.3173,USD,-89.89393891136096,0.45241,Consumer services,Strong buy
NNOX,NANO-X IMAGING LTD,8.62,USD,19.722222222222207,10962012,4.182080935881697,504269986.8305555,USD,,-0.8555,USD,51.303506375227684,0,Health technology,Strong buy
FLWS,"1-800-FLOWERS.COM, Inc.",7.86,USD,-3.794369645042835,161760,0.3577662434632905,501868450.16401476,USD,,-0.1544,USD,76.26076260762608,0,Retail trade,Buy
KELYB,"Kelly Services, Inc.",13.5901,USD,-2.4127357982493325,220,0.2723109295704914,501297599.13986576,USD,11.69141431520991,1.1624,USD,80.35686578743214,2.23714,Commercial services,Buy
ALT,"Altimmune, Inc.",7.0343,USD,-2.436893203883495,1831806,0.6449759956903154,500311960.12553394,USD,,-1.5547,USD,-1.2372208113563785,0,Health technology,Strong buy
VERV,"Verve Therapeutics, Inc.",5.88,USD,4.255319148936175,642293,0.40954247555853457,497823374.4042553,USD,,-2.4639,USD,20.642231383663997,0,Health technology,Strong buy
SMLR,"Semler Scientific, Inc.",53.69,USD,-0.5740740740740783,338819,0.47081892330250674,497568128.78499997,USD,26.199189967305905,2.0493,USD,-17.63263665594855,0,Health technology,
CRMD,CorMedix Inc.,8.2,USD,1.2345679012345634,447988,0.5202275824388295,497553097.7037037,USD,,-0.8014,USD,6.44408125145926,0,Health technology,Strong buy
THRD,"Third Harmonic Bio, Inc.",11.04,USD,7.288629737609329,161203,0.8321761207066551,497444893.71428573,USD,,-0.9646,USD,9.546136534133533,0,Health technology,Strong buy
PFIS,Peoples Financial Services Corp.,49.7,USD,-2.891754591637352,10727,0.36811816019848936,496733960.3087144,USD,48.39337877312562,1.027,USD,-77.58718519488455,4.01524,Finance,Buy
VALU,"Value Line, Inc.",52.26,USD,-1.0227272727272712,1590,0.23186292380605178,492167639.0829545,USD,22.138439379818692,2.3606,USD,26.404283801874158,2.23485,Consumer services,
KELYA,"Kelly Services, Inc.",13.85,USD,-0.6456241032998555,298404,0.1636509466427738,491460648.8952654,USD,11.915003441156227,1.1624,USD,80.35686578743214,2.15208,Commercial services,Buy
LASR,"nLIGHT, Inc.",10.145,USD,-3.2888465204957162,108728,0.2112575349194358,491315801.68779784,USD,,-1.0355,USD,7.643596146985362,0,Electronic technology,Buy
HNRG,Hallador Energy Company,11.52,USD,0.6113537117903955,182471,0.6234249611877637,490949112.73362446,USD,,-0.5899,USD,-124.50564971751412,0,Energy minerals,Strong buy
NFBK,"Northfield Bancorp, Inc.",11.365,USD,-2.19449225473321,40283,0.1487759766112627,487604900.88898456,USD,17.777256374159236,0.6393,USD,-34.59846547314579,4.47504,Finance,Neutral
FARO,"FARO Technologies, Inc.",25.76,USD,1.5772870662460654,83644,0.48247478578371006,487310230.0378549,USD,,-0.3484,USD,89.10773463390234,0,Electronic technology,Strong buy
MITK,"Mitek Systems, Inc.",10.83,USD,-2.6954177897574185,296414,0.24256542226280425,486454955.47708887,USD,156.2770562770563,0.0693,USD,-60.60261512222854,0,Technology services,Strong buy
MGTX,MeiraGTx Holdings plc,6.2178,USD,2.0985221674876944,98501,0.2867011597162473,485942201.33113307,USD,,-1.3055,USD,48.101769032001584,0,Health technology,Strong buy
ALRS,Alerus Financial Corporation,19.15,USD,-0.4677754677754671,62089,0.6186757594569038,485228050.8523909,USD,121.66454891994915,0.1574,USD,-91.43727559569143,4.10603,Finance,Buy
CELC,Celcuity Inc.,13.06,USD,-0.2291825821237537,80278,0.22444454323083501,484911990.34530175,USD,,-2.6084,USD,4.580040971612525,0,Health technology,Strong buy
BIGC,"BigCommerce Holdings, Inc. - Series 1",6.18,USD,0.9803921568627386,228256,0.2596424638096926,484388232.37254894,USD,,-0.3602,USD,71.62438947534268,0,Technology services,Neutral
TMCI,"Treace Medical Concepts, Inc.",7.765,USD,4.368279569892463,146852,0.5882942063925097,483736808.24865586,USD,,-0.9924,USD,-25.145018915510708,0,Health technology,Neutral
AEHR,Aehr Test Systems,16.305,USD,-1.9542994588093765,1294849,0.9027399365177812,483131106.8054721,USD,16.538188457247184,0.9859,USD,55.72579371347338,0,Electronic technology,Buy
RDVT,"Red Violet, Inc.",34.865,USD,-3.6878453038674057,58173,1.1965346096807965,480845981.26712704,USD,97.6063829787234,0.3572,USD,-60.72999120492525,0,Technology services,Strong buy
GLRE,"Greenlight Reinsurance, Ltd.",13.78,USD,-1.571428571428576,76443,0.9942757250943315,479991751.57142854,USD,5.468036982659418,2.5201,USD,-8.87362140661725,0,Finance,Neutral
EBTC,Enterprise Bancorp Inc,38.55,USD,-2.5037936267071372,17079,0.40007589706109714,479162442.02200305,USD,13.266570307660539,2.9058,USD,-16.403912543153044,2.42792,Finance,
LINC,Lincoln Educational Services Corporation,15.19,USD,-3.982300884955757,182605,0.9156501690346223,478168551.5884956,USD,47.73727215587681,0.3182,USD,-64.06144115653942,0,Commercial services,Strong buy
NGNE,Neurogene Inc.,22.7011,USD,-0.6951006124234433,154387,0.5924724337048495,476262758.236203,USD,,-4.4939,USD,-342.13892168437627,0,Health technology,Strong buy
GRPN,"Groupon, Inc.",11.89,USD,-2.1399176954732493,384177,0.34420656353947965,472839663.59423876,USD,25.16934801016088,0.4724,USD,,0,Retail trade,Buy
TERN,"Terns Pharmaceuticals, Inc.",5.545,USD,0.09025270758122551,1014873,0.4900470339849344,470985922.2490975,USD,,-1.1787,USD,6.800031628054073,0,Health technology,Buy
NWPX,Northwest Pipe Company,47.42,USD,-1.7405719021964285,23771,0.40354603066277567,470345245.2971405,USD,16.117191217456323,2.9422,USD,25.68133276377616,0,Non-energy minerals,Buy
AIRJ,AirJoule Technologies Corporation,8.41,USD,5.5869428750784715,87683,0.3679095497122448,469641005.7978656,USD,1.6697772306714849,5.0366,USD,6195.75,0,Producer manufacturing,Strong buy
FFIC,Flushing Financial Corporation,13.945,USD,-2.345938375350134,163869,0.34030321997299484,469375656.3469888,USD,15.93532167752257,0.8751,USD,-21.197658712291766,6.16247,Finance,Neutral
ARQQ,Arqit Quantum Inc.,37.5,USD,-3.4500514933058786,563880,0.3558592867705959,468900348.54531413,USD,,-7.7644,USD,27.839478062063773,0,Technology services,Strong buy
BAND,Bandwidth Inc.,17.01,USD,-0.058754406580481845,165374,0.697620756088373,467946951.91128093,USD,,-0.6199,USD,-58.339719029374194,0,Technology services,Neutral
AROW,Arrow Financial Corporation,27.9001,USD,-2.820968303726933,25830,0.657021198663065,467019235.5281644,USD,14.239830551727657,1.9593,USD,-2.90882061446976,3.79659,Finance,Neutral
YORW,The York Water Company,32.44,USD,-0.855745721271397,33947,0.36116941991809937,466297854.3031785,USD,21.947094242608753,1.4781,USD,-7.1895014441793315,2.60269,Utilities,Strong buy
AIP,"Arteris, Inc.",11.585,USD,13.689892051030435,981533,3.9141062998044807,465455100.55397457,USD,,-0.9482,USD,1.393510815307817,0,Electronic technology,Strong buy
ARCT,Arcturus Therapeutics Holdings Inc.,17.145,USD,1.0312315851502694,156488,0.3771794933596857,464412742.5441957,USD,,-2.2131,USD,-161.23685666851136,0,Health technology,Strong buy
CBNK,"Capital Bancorp, Inc.",27.91,USD,-2.070175438596491,22090,0.31966450421612735,462123734.35859644,USD,11.98316946460006,2.3291,USD,-7.74380099817793,1.26316,Finance,Buy
ZVRA,"Zevra Therapeutics, Inc.",8.635,USD,3.537170263788968,258716,0.4222886039238256,460901204.00539565,USD,,-1.9682,USD,-70.06826233474466,0,Health technology,Strong buy
GCBC,"Greene County Bancorp, Inc.",27,USD,-2.5974025974025934,21247,0.9054916768238113,459724365.5844156,USD,18.717504332755635,1.4425,USD,-12.960839920352388,1.22655,Finance,
KOD,Kodiak Sciences Inc,8.7,USD,-12.562814070351761,393629,0.8667023655972694,457826804.68341714,USD,,-3.6473,USD,29.632273498996764,0,Health technology,Sell
TBPH,"Theravance Biopharma, Inc.",9.26,USD,-1.5940488841657847,76492,0.4432792418147027,455353985.526036,USD,,-1.0118,USD,-6.315015235893669,0,Health technology,Buy
CCSI,"Consensus Cloud Solutions, Inc.",23.585,USD,-1.1525565800502875,46804,0.4620691425400969,455275380.29966474,USD,5.164221589664988,4.567,USD,17.730459888636837,0,Technology services,Neutral
PSNL,"Personalis, Inc.",6.39,USD,10.553633217993069,936230,0.4386481523909119,453817015.0692041,USD,,-1.6765,USD,29.70060382422005,0,Health services,Strong buy
URGN,UroGen Pharma Ltd.,10.75,USD,0.9389671361502313,378887,0.7717632901016994,453643677.1830986,USD,,-3.1432,USD,25.646969768652127,0,Health technology,Strong buy
ANSC,Agriculture & Natural Solutions Acquisition Corporation,10.49,USD,0,75833,0.890843924633098,452381240,USD,55.32700421940929,0.1896,USD,,0,Finance,
KE,"Kimball Electronics, Inc.",18.257,USD,-2.525360384410032,47571,0.32182883152273184,450594629.486866,USD,35.80505981565013,0.5099,USD,-77.52655471814536,0,Electronic technology,Buy
CVGW,"Calavo Growers, Inc.",25.3,USD,-0.7843137254901933,39841,0.2788540952167644,450379840.0588235,USD,,-0.4991,USD,-131.3861845155308,1.96078,Process industries,Buy
PRTC,PureTech Health plc,19.4831,USD,5.542253521126757,1072,0.13733025877530106,449837152.22179997,USD,,-3.0164,USD,-75.35170329031509,0,Health technology,Strong buy
CLFD,"Clearfield, Inc.",31.37,USD,1.1935483870967774,47637,0.46420459030195665,448233620.8167742,USD,,-0.8398,USD,-138.24574187084434,0,Electronic technology,Strong buy
HCAT,"Health Catalyst, Inc",7.35,USD,3.9603960396039515,213029,0.390533438219146,447230284.15841585,USD,,-1.3503,USD,39.3368974347455,0,Technology services,Buy
ALMS,Alumis Inc.,8.18,USD,4.071246819338414,44889,0.28856074470772686,445051948.1603053,USD,,-4.4697,USD,,0,Health technology,Strong buy
TCBX,"Third Coast Bancshares, Inc.",32.53,USD,-4.182621502209136,53017,0.7608432031847582,444981258.10250366,USD,14.241309867787411,2.2842,USD,34.5071251913791,0,Finance,Buy
KRNY,Kearny Financial,6.89,USD,-2.683615819209045,90867,0.20538837359902626,444953999.67655367,USD,,-1.4524,USD,-372.03596179059747,6.21469,Finance,Neutral
ABVX,Abivax SA,7.44,USD,1.6393442622950833,38582,0.1326926264830848,443240765.1568,USD,,-3.5479,USD,-4.5252334796570715,0,Health technology,Strong buy
VBNK,VersaBank,13.63,USD,-1.5884476534295946,55825,0.16816623047373924,443138725.02380955,USD,12.729757887103018,1.0707195,USD,-5.287624754545763,0.506586,Finance,Strong buy
LMNR,Limoneira Co,24.495,USD,0.14309076042518457,30165,0.31532864112328707,442945315.18663126,USD,63.75585632483082,0.3842,USD,-16.441931274467162,1.22649,Process industries,Neutral
